mode,blood_group,units,distance_km,from_bank,from_district,from_type,from_capacity,to_bank,to_district,to_type,to_capacity,reason
rebalance,A+,3,5.0,Nidaan Blood Centre,Sonipat,Private,363,Bhagwan Das Hospital Blood Centre,Sonipat,Private,210,3u A+: Nidaan Blood Centre → Bhagwan Das Hospital Blood Centre (5.0 km)
rebalance,A+,3,400.0,Ms Jay Prabha Medanta Blood Centre,Patna,Private,2038,BCSU ZH MANDI,Mandi,Govt.,25,3u A+: Ms Jay Prabha Medanta Blood Centre → BCSU ZH MANDI (400.0 km)
rebalance,A+,3,400.0,Ms Jay Prabha Medanta Blood Centre,Patna,Private,2038,"Zonal Hospital, Dharamshala",Kangra,Govt.,23,"3u A+: Ms Jay Prabha Medanta Blood Centre → Zonal Hospital, Dharamshala (400.0 km)"
rebalance,A+,3,60.0,Bee Enn General Hospital,Jammu,Private,404,Blood Bank DH Ganderbal,Ganderbal,Govt.,18,3u A+: Bee Enn General Hospital → Blood Bank DH Ganderbal (60.0 km)
rebalance,A+,3,60.0,SADAR HOSPITAL PALAMU,Palamu,Govt.,215,Rinchi Trust Hospital Blood Centre,Ranchi,Private,208,3u A+: SADAR HOSPITAL PALAMU → Rinchi Trust Hospital Blood Centre (60.0 km)
rebalance,A+,3,5.0,Blood Centre Asian Dwarkadas Jalan Memorial Hospital,Dhanbad,Private,312,Asarfi Hospital Blood Centre,Dhanbad,Private,250,3u A+: Blood Centre Asian Dwarkadas Jalan Memorial Hospital → Asarfi Hospital Blood Centre (5.0 km)
rebalance,A+,3,60.0,SADAR HOSPITAL PALAMU,Palamu,Govt.,215,Orchid Blood Centre,Ranchi,Private,503,3u A+: SADAR HOSPITAL PALAMU → Orchid Blood Centre (60.0 km)
rebalance,A+,3,5.0,Transfusion Medicine Centre NIMHANS,Bangalore Urban,Govt.,449,Suraksha Blood Centre,Bangalore Urban,Charitable/Vol,27,3u A+: Transfusion Medicine Centre NIMHANS → Suraksha Blood Centre (5.0 km)
rebalance,A+,3,5.0,Prema Bindu Blood Centre,Dharwad,Charitable/Vol,199,Rotary Club Dharwad Mid Town Charitable Trust,Dharwad,Charitable/Vol,237,3u A+: Prema Bindu Blood Centre → Rotary Club Dharwad Mid Town Charitable Trust (5.0 km)
rebalance,A+,3,60.0,St. JohnS Medical College And Hospital,Bangalore Rural,Charitable/Vol,1255,B.L.D.E. AssociationS Medical College Hospital And Research Centre,Vijayapura,Private,444,3u A+: St. JohnS Medical College And Hospital → B.L.D.E. AssociationS Medical College Hospital And Research Centre (60.0 km)
rebalance,A+,3,60.0,St. JohnS Medical College And Hospital,Bangalore Rural,Charitable/Vol,1255,Y Umamaheshwar Rao Rotary Blood Centre,Vijayanagara,Charitable/Vol,70,3u A+: St. JohnS Medical College And Hospital → Y Umamaheshwar Rao Rotary Blood Centre (60.0 km)
rebalance,A+,3,5.0,District Hospital Blood Bank Tumakuru,Tumkur,Govt.,516,Rotary Tumkur Central (Belli Blood Bank),Tumkur,Private,43,3u A+: District Hospital Blood Bank Tumakuru → Rotary Tumkur Central (Belli Blood Bank) (5.0 km)
rebalance,A+,3,5.0,District Hospital- Shivamoga,Shimoga,Govt.,1706,Jeeva Sanjeevini Voluntary Blood Centre,Shimoga,Charitable/Vol,95,3u A+: District Hospital- Shivamoga → Jeeva Sanjeevini Voluntary Blood Centre (5.0 km)
rebalance,A+,3,5.0,St. JohnS Medical College And Hospital,Bangalore Rural,Charitable/Vol,1255,Akash Institute Of Medical Sciences And Research Centre Blood Centre,Bangalore Rural,Private,325,3u A+: St. JohnS Medical College And Hospital → Akash Institute Of Medical Sciences And Research Centre Blood Centre (5.0 km)
rebalance,A+,3,5.0,Transfusion Medicine Centre NIMHANS,Bangalore Urban,Govt.,449,Bgs Global Institute Of Medical Science And Hospital Blood Centre,Bangalore Urban,Charitable/Vol,153,3u A+: Transfusion Medicine Centre NIMHANS → Bgs Global Institute Of Medical Science And Hospital Blood Centre (5.0 km)
rebalance,A+,3,60.0,St. JohnS Medical College And Hospital,Bangalore Rural,Charitable/Vol,1255,Srinivas hospital blood storage cetre,Chikmagalur,Private,17,3u A+: St. JohnS Medical College And Hospital → Srinivas hospital blood storage cetre (60.0 km)
rebalance,A+,3,60.0,St. JohnS Medical College And Hospital,Bangalore Rural,Charitable/Vol,1255,Kolar Lions Blood Center,Kolar,Private,199,3u A+: St. JohnS Medical College And Hospital → Kolar Lions Blood Center (60.0 km)
rebalance,A+,1,60.0,St. JohnS Medical College And Hospital,Bangalore Rural,Charitable/Vol,1255,The Gims Hospital Blood Centre,Kalaburagi,Govt.,160,1u A+: St. JohnS Medical College And Hospital → The Gims Hospital Blood Centre (60.0 km)
rebalance,A+,2,60.0,Belli Blood Bank,Ramanagara,Charitable/Vol,308,The Gims Hospital Blood Centre,Kalaburagi,Govt.,160,2u A+: Belli Blood Bank → The Gims Hospital Blood Centre (60.0 km)
rebalance,A+,1,5.0,Mvr Cancer Centre And Research Institute,Kozhikode,Charitable/Vol,1322,Govt Women And Childrens Hospital,Kozhikode,Govt.,282,1u A+: Mvr Cancer Centre And Research Institute → Govt Women And Childrens Hospital (5.0 km)
rebalance,A+,2,5.0,Mmc Hospital Blood Bank Modakkalur,Kozhikode,Private,158,Govt Women And Childrens Hospital,Kozhikode,Govt.,282,2u A+: Mmc Hospital Blood Bank Modakkalur → Govt Women And Childrens Hospital (5.0 km)
rebalance,A+,3,5.0,Medical College Hospital Gandhi Nagar Kottayam,Kottayam,Govt.,695,"Indo American Hospital, Brainandspine Centre",Kottayam,Charitable/Vol,24,"3u A+: Medical College Hospital Gandhi Nagar Kottayam → Indo American Hospital, Brainandspine Centre (5.0 km)"
rebalance,A+,3,5.0,District Hospital Kannur Blood Centre,Kannur,Govt.,90,Sara Memorial Medical Laboratory And Blood Centre,Kannur,Private,486,3u A+: District Hospital Kannur Blood Centre → Sara Memorial Medical Laboratory And Blood Centre (5.0 km)
rebalance,A+,3,5.0,Kims Al Shifa  Blood Centre,Malappuram,Private,537,Malabar Institute Of Medical Sciences Ltd,Malappuram,Private,61,3u A+: Kims Al Shifa  Blood Centre → Malabar Institute Of Medical Sciences Ltd (5.0 km)
rebalance,A+,3,5.0,Palakkad Blood Centre,Palakkad,Private,478,Ahalia Blood Transfusion Services,Palakkad,Private,158,3u A+: Palakkad Blood Centre → Ahalia Blood Transfusion Services (5.0 km)
rebalance,A+,3,5.0,Ananthapuri Hospital And Research Institute,Thiruvananthapuram,Private,144,Neyyar Medicity Blood Centre,Thiruvananthapuram,Private,113,3u A+: Ananthapuri Hospital And Research Institute → Neyyar Medicity Blood Centre (5.0 km)
rebalance,A+,3,60.0,Aster Pmf,Kollam,Private,498,Lifeline Multispecialty Hospital,Pathanamthitta,Private,31,3u A+: Aster Pmf → Lifeline Multispecialty Hospital (60.0 km)
rebalance,A+,3,60.0,Aster Pmf,Kollam,Private,498,"Blood Centre General Hospital, Pathanamthitta",Pathanamthitta,Govt.,87,"3u A+: Aster Pmf → Blood Centre General Hospital, Pathanamthitta (60.0 km)"
rebalance,A+,3,5.0,District Hospital Kannur Blood Centre,Kannur,Govt.,90,Tellichery Co-Op Hospital,Kannur,Private,16,3u A+: District Hospital Kannur Blood Centre → Tellichery Co-Op Hospital (5.0 km)
rebalance,A+,1,5.0,Aster Pmf,Kollam,Private,498,Travancore Medical College Hospital Blood Bank Kollam,Kollam,Charitable/Vol,149,1u A+: Aster Pmf → Travancore Medical College Hospital Blood Bank Kollam (5.0 km)
rebalance,A+,2,5.0,District Hospital Kollam,Kollam,Govt.,642,Travancore Medical College Hospital Blood Bank Kollam,Kollam,Charitable/Vol,149,2u A+: District Hospital Kollam → Travancore Medical College Hospital Blood Bank Kollam (5.0 km)
rebalance,A+,3,5.0,Sree Narayana Institute Of Medical Sciences,Ernakulam,Private,952,"Lisie Hospital, Lisie Medical Institution",Ernakulam,Private,102,"3u A+: Sree Narayana Institute Of Medical Sciences → Lisie Hospital, Lisie Medical Institution (5.0 km)"
rebalance,A+,3,5.0,"Aurobindo Blood Centre Saims Hospital, Indore",Indore,Charitable/Vol,1738,M/S Modern Institute  Of Medical Science  And Sewakunj Hospital And Research Centre Blood Bank,Indore,Charitable/Vol,175,"3u A+: Aurobindo Blood Centre Saims Hospital, Indore → M/S Modern Institute  Of Medical Science  And Sewakunj Hospital And Research Centre Blood Bank (5.0 km)"
rebalance,A+,3,5.0,"District Hospital, Sagar",Sagar,Govt.,786,City Blood Centre Sagar,Sagar,Private,132,"3u A+: District Hospital, Sagar → City Blood Centre Sagar (5.0 km)"
rebalance,A+,3,5.0,"Birla Institute Of Medical Research, Gwalior",Gwalior,Private,126,"Cancer Hospital And Research Centre, Gwalior",Gwalior,Private,148,"3u A+: Birla Institute Of Medical Research, Gwalior → Cancer Hospital And Research Centre, Gwalior (5.0 km)"
rebalance,A+,3,5.0,"Aurobindo Blood Centre Saims Hospital, Indore",Indore,Charitable/Vol,1738,"Modern Blood Centre, Mhow",Indore,Private,16,"3u A+: Aurobindo Blood Centre Saims Hospital, Indore → Modern Blood Centre, Mhow (5.0 km)"
rebalance,A+,3,60.0,"District Hospital, Sagar",Sagar,Govt.,786,Advance Life Saver Blood Centre,Rewa,Charitable/Vol,196,"3u A+: District Hospital, Sagar → Advance Life Saver Blood Centre (60.0 km)"
rebalance,A+,2,5.0,"People Hospital Blood Centre, Bhopal",Bhopal,Charitable/Vol,194,Vision Blood Centre Bhopal,Bhopal,Charitable/Vol,75,"2u A+: People Hospital Blood Centre, Bhopal → Vision Blood Centre Bhopal (5.0 km)"
rebalance,A+,1,5.0,"Bansal Hospital Redefining Health Care, A Unit Of Ayushman Medical Diagnostic Private Limited,Bhopal",Bhopal,Private,287,Vision Blood Centre Bhopal,Bhopal,Charitable/Vol,75,"1u A+: Bansal Hospital Redefining Health Care, A Unit Of Ayushman Medical Diagnostic Private Limited,Bhopal → Vision Blood Centre Bhopal (5.0 km)"
rebalance,A+,3,5.0,"Government Medical College And General Hospital Blood Centre, Baramati, District  Pune",Pune,Govt.,1229,"Poona Medical Relief And Research Foundation, Kai Madhukar Sakharam Bidkar Blood Centre, Pune",Pune,Charitable/Vol,368,"3u A+: Government Medical College And General Hospital Blood Centre, Baramati, District  Pune → Poona Medical Relief And Research Foundation, Kai Madhukar Sakharam Bidkar Blood Centre, Pune (5.0 km)"
rebalance,A+,3,5.0,"Late. Dr. G.M. Bhavsar Charitable TrustS,Malegaon Blood Centre",Nashik,Charitable/Vol,861,"Shree Sainath Blood Centre, Sinnar, Tal. Sinnar, Dist. Nashik",Nashik,Charitable/Vol,117,"3u A+: Late. Dr. G.M. Bhavsar Charitable TrustS,Malegaon Blood Centre → Shree Sainath Blood Centre, Sinnar, Tal. Sinnar, Dist. Nashik (5.0 km)"
rebalance,A+,3,5.0,"Medical Supritentent Sub-District (Rural) Hospital Blood Centre, Gadchiroli Aheri",Gadchiroli,Govt.,62,Gadchiroli Blood Centre,Gadchiroli,Charitable/Vol,99,"3u A+: Medical Supritentent Sub-District (Rural) Hospital Blood Centre, Gadchiroli Aheri → Gadchiroli Blood Centre (5.0 km)"
rebalance,A+,3,5.0,"Sant Gadgebaba Blood Centre And Component Centre, Badnera",Amravati,Charitable/Vol,468,M/S. Jai Mata Di Bahuddeshiya SansthaS Melghat Blood Centre,Amravati,Charitable/Vol,58,"3u A+: Sant Gadgebaba Blood Centre And Component Centre, Badnera → M/S. Jai Mata Di Bahuddeshiya SansthaS Melghat Blood Centre (5.0 km)"
rebalance,A+,3,5.0,Vijayee Blood Centre Vasai (W),Palghar,Charitable/Vol,245,Patangshah Cottage Hospital Blood Centre Jawhar Palghar,Palghar,Govt.,36,3u A+: Vijayee Blood Centre Vasai (W) → Patangshah Cottage Hospital Blood Centre Jawhar Palghar (5.0 km)
rebalance,A+,3,5.0,"Shaurya Blood Centre,Blood Components and Apheresis, Chandrapur",Chandrapur,Charitable/Vol,334,Sanjivan   Blood Centre,Chandrapur,Charitable/Vol,60,"3u A+: Shaurya Blood Centre,Blood Components and Apheresis, Chandrapur → Sanjivan   Blood Centre (5.0 km)"
rebalance,A+,3,5.0,"Government Medical College And General Hospital Blood Centre, Baramati, District  Pune",Pune,Govt.,1229,Jeevan Dhara Blood Centre,Pune,Charitable/Vol,123,"3u A+: Government Medical College And General Hospital Blood Centre, Baramati, District  Pune → Jeevan Dhara Blood Centre (5.0 km)"
rebalance,A+,3,5.0,"Government Medical College And General Hospital Blood Centre, Baramati, District  Pune",Pune,Govt.,1229,"Pushplata D.Y.Patil Hospital & Research Centre Blood Centre, Maval, Pune",Pune,Charitable/Vol,56,"3u A+: Government Medical College And General Hospital Blood Centre, Baramati, District  Pune → Pushplata D.Y.Patil Hospital & Research Centre Blood Centre, Maval, Pune (5.0 km)"
rebalance,A+,3,5.0,Jeevandhara Blood Centre,Kolhapur,Charitable/Vol,796,Annasaheb Galatge Lions Blood Centre  Run By Gadhinglaj Lions Welfare Association,Kolhapur,Charitable/Vol,219,3u A+: Jeevandhara Blood Centre → Annasaheb Galatge Lions Blood Centre  Run By Gadhinglaj Lions Welfare Association (5.0 km)
rebalance,A+,3,5.0,"Indian Red Cross Society Blood Centre, Shriman Rambhai Shah Blood Centre",Solapur,Red Cross ,445,Akshay Blood Centre,Solapur,Charitable/Vol,150,"3u A+: Indian Red Cross Society Blood Centre, Shriman Rambhai Shah Blood Centre → Akshay Blood Centre (5.0 km)"
rebalance,A+,3,60.0,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood Centre",Akola,Charitable/Vol,505,Arpan Blood Centre Blood Component And Apheresis Centre,Latur,Charitable/Vol,1170,"3u A+: Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood Centre → Arpan Blood Centre Blood Component And Apheresis Centre (60.0 km)"
rebalance,A+,3,5.0,Phaltan Medical FoundationS Blood Centre,Satara,Charitable/Vol,184,"Varad Charitable And Medical Trust, Balaji Blood Centre, Satara",Satara,Charitable/Vol,45,"3u A+: Phaltan Medical FoundationS Blood Centre → Varad Charitable And Medical Trust, Balaji Blood Centre, Satara (5.0 km)"
rebalance,A+,3,60.0,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood Centre",Akola,Charitable/Vol,505,"Indian Red Cross Society, Dr. Bhalchandra Blood Centre",Latur,Red Cross ,113,"3u A+: Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood Centre → Indian Red Cross Society, Dr. Bhalchandra Blood Centre (60.0 km)"
rebalance,A+,3,5.0,Plasma  Blood Centre,Thane,Charitable/Vol,419,Chhatrapati Shivaji Maharaj Hospital Blood Centre Csm,Thane,Govt.,88,3u A+: Plasma  Blood Centre → Chhatrapati Shivaji Maharaj Hospital Blood Centre Csm (5.0 km)
rebalance,A+,3,5.0,Vijayee Blood Centre Vasai (W),Palghar,Charitable/Vol,245,"Civil Hospital Palghar Blood Centre, Palghar",Palghar,Govt.,385,"3u A+: Vijayee Blood Centre Vasai (W) → Civil Hospital Palghar Blood Centre, Palghar (5.0 km)"
rebalance,A+,3,60.0,"Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood Centre",Akola,Charitable/Vol,505,Dr.Shankarrao Chavan Government Medical College And Hospital Blood Centre Nanded,Nanded,Govt.,11,"3u A+: Shri Balyogi Shikshan Prasarak Mandal Charitable Trust, Sai Jeewan Blood Centre → Dr.Shankarrao Chavan Government Medical College And Hospital Blood Centre Nanded (60.0 km)"
rebalance,A+,3,60.0,Kalinga Hospital Ltd. Blood Centre,Khordha,Private,653,"Odisha Blood Centre, Sdh, Jeypore",Koraput,Govt.,28,"3u A+: Kalinga Hospital Ltd. Blood Centre → Odisha Blood Centre, Sdh, Jeypore (60.0 km)"
rebalance,A+,3,60.0,Kalinga Hospital Ltd. Blood Centre,Khordha,Private,653,"Odisha Blood Centre, District Headquarter Hospital, Bhadrak",Bhadrak,Govt.,24,"3u A+: Kalinga Hospital Ltd. Blood Centre → Odisha Blood Centre, District Headquarter Hospital, Bhadrak (60.0 km)"
rebalance,A+,3,60.0,Mahatma Gandhi Medical College And Research Institute,Pillaiyarkuppam,Private,234,Aarupadai Veedu Medical College,Cuddalore Main Road,Private,293,3u A+: Mahatma Gandhi Medical College And Research Institute → Aarupadai Veedu Medical College (60.0 km)
rebalance,A+,3,5.0,Blood Bank Civil Hospital Jalandhar,Jalandhar,Govt.,110,Chhabra Hospital Blood Centre,Jalandhar,Private,137,3u A+: Blood Bank Civil Hospital Jalandhar → Chhabra Hospital Blood Centre (5.0 km)
rebalance,A+,3,5.0,Fortis Hospital Mohali,Sahibzada Ajit Singh Nagar,Private,423,Max Super Speciality  Hospital Mohali,Sahibzada Ajit Singh Nagar,Private,1092,3u A+: Fortis Hospital Mohali → Max Super Speciality  Hospital Mohali (5.0 km)
rebalance,A+,3,5.0,"Daya Nand Medical College Hospital, Ludhiana",Ludhiana,Private,1532,Mohali Healthcare Blood Centre,Ludhiana,Private,116,"3u A+: Daya Nand Medical College Hospital, Ludhiana → Mohali Healthcare Blood Centre (5.0 km)"
rebalance,A+,3,5.0,"Daya Nand Medical College Hospital, Ludhiana",Ludhiana,Private,1532,Induss Medicity Hospital Blood Centre,Ludhiana,Private,364,"3u A+: Daya Nand Medical College Hospital, Ludhiana → Induss Medicity Hospital Blood Centre (5.0 km)"
rebalance,A+,3,5.0,BLOOD BANK GURU GOBIND SINGH MEDICAL COLLEGE & HOSPITAL FARIDKOT,Faridkot,Govt.,180,Civil Hospital Kotkapura,Faridkot,Govt.,14,3u A+: BLOOD BANK GURU GOBIND SINGH MEDICAL COLLEGE & HOSPITAL FARIDKOT → Civil Hospital Kotkapura (5.0 km)
rebalance,A+,3,5.0,Govt Bangur Hospital Pali,Pali,Govt.,1205,Bhagwan Mahavir Hospital,Pali,Private,17,3u A+: Govt Bangur Hospital Pali → Bhagwan Mahavir Hospital (5.0 km)
rebalance,A+,3,5.0,Government Mahila Chikitsalaya,Jaipur,Govt.,891,Zanana Hospital,Jaipur,Govt.,72,3u A+: Government Mahila Chikitsalaya → Zanana Hospital (5.0 km)
rebalance,A+,3,5.0,Government Mahila Chikitsalaya,Jaipur,Govt.,891,Pink City Blood Centre,Jaipur,Charitable/Vol,16,3u A+: Government Mahila Chikitsalaya → Pink City Blood Centre (5.0 km)
rebalance,A+,3,60.0,"Mathura Das Mathur Hospital, Jodhpur",Jodhpur,Govt.,196,Cp Hospital Blood Centre,Sawai Madhopur,Private,50,"3u A+: Mathura Das Mathur Hospital, Jodhpur → Cp Hospital Blood Centre (60.0 km)"
rebalance,A+,3,5.0,Kotri Shyam Blood Centre,Bhilwara,Charitable/Vol,303,Porwal Hospital Blood Centre,Bhilwara,Private,254,3u A+: Kotri Shyam Blood Centre → Porwal Hospital Blood Centre (5.0 km)
rebalance,A+,3,60.0,"Mathura Das Mathur Hospital, Jodhpur",Jodhpur,Govt.,196,Monarch Blood Centre,Alwar,Charitable/Vol,152,"3u A+: Mathura Das Mathur Hospital, Jodhpur → Monarch Blood Centre (60.0 km)"
rebalance,A+,1,5.0,Government Mahila Chikitsalaya,Jaipur,Govt.,891,Suman Blood Bank,Jaipur,Charitable/Vol,210,1u A+: Government Mahila Chikitsalaya → Suman Blood Bank (5.0 km)
rebalance,A+,2,5.0,Janta Blood Centre,Jaipur,Charitable/Vol,496,Suman Blood Bank,Jaipur,Charitable/Vol,210,2u A+: Janta Blood Centre → Suman Blood Bank (5.0 km)
rebalance,A+,3,60.0,"Mathura Das Mathur Hospital, Jodhpur",Jodhpur,Govt.,196,shree balaji blood centre,Sikar,Charitable/Vol,45,"3u A+: Mathura Das Mathur Hospital, Jodhpur → shree balaji blood centre (60.0 km)"
rebalance,A+,3,5.0,Jln Hospital Ajmer,Ajmer,Govt.,1643,M/S. Kshetrapal Multi Speciality And Research Centre Blood Centre,Ajmer,Private,47,3u A+: Jln Hospital Ajmer → M/S. Kshetrapal Multi Speciality And Research Centre Blood Centre (5.0 km)
rebalance,A+,3,5.0,Dr. S.S. Tantia Medical College Hospital And Research Center,Ganganagar,Private,150,OM BLOOD CENTRE GANGANAGAR,Ganganagar,Private,179,3u A+: Dr. S.S. Tantia Medical College Hospital And Research Center → OM BLOOD CENTRE GANGANAGAR (5.0 km)
rebalance,A+,3,5.0,Janta Blood Centre,Jaipur,Charitable/Vol,496,Ram Blood Centre,Jaipur,Charitable/Vol,236,3u A+: Janta Blood Centre → Ram Blood Centre (5.0 km)
rebalance,A+,3,60.0,District Hospital Singtam Blood Centre,Gangtok,Govt.,17,District Hospital Gayzing Blood Centre,Gyalshing,Govt.,12,3u A+: District Hospital Singtam Blood Centre → District Hospital Gayzing Blood Centre (60.0 km)
rebalance,A+,3,60.0,Christian Medical College Hospital,Vellore,Charitable/Vol,2059,Muthu Blood Centre (Muthu Charitable Trust),Perambalur,Charitable/Vol,93,3u A+: Christian Medical College Hospital → Muthu Blood Centre (Muthu Charitable Trust) (60.0 km)
rebalance,A+,3,5.0,Apollo Speciality Hospital Blood Centre,Chennai,Private,766,Billroth Hospitals Blood Centre,Chennai,Private,220,3u A+: Apollo Speciality Hospital Blood Centre → Billroth Hospitals Blood Centre (5.0 km)
rebalance,A+,3,5.0,"Government Head Quarters Hospital, Kanchipuram",Kanchipuram,Govt.,618,Meenakshi Medical College Hospital And Research Institute,Kanchipuram,Private,83,"3u A+: Government Head Quarters Hospital, Kanchipuram → Meenakshi Medical College Hospital And Research Institute (5.0 km)"
rebalance,A+,3,5.0,"BLOOD CENTRE GOVERMENT SIVAGANGAI MEDICAL COLLEGE AND HOSPITAL,SIVAGANGAI",Sivaganga,Govt.,814,Government Headquarter Hospital Karaikudi,Sivaganga,Govt.,13,"3u A+: BLOOD CENTRE GOVERMENT SIVAGANGAI MEDICAL COLLEGE AND HOSPITAL,SIVAGANGAI → Government Headquarter Hospital Karaikudi (5.0 km)"
rebalance,A+,3,60.0,Christian Medical College Hospital,Vellore,Charitable/Vol,2059,Government District Head Quarter Hospital Mannarkudi,Thiruvarur,Govt.,42,3u A+: Christian Medical College Hospital → Government District Head Quarter Hospital Mannarkudi (60.0 km)
