blood_bank_id,blood_bank_name,address,district,state_name,state_code,hospital_type,phones,emails,bank_total_units,is_online,stock_last_updated,first_seen,last_seen
280745,Kusumben Dhirajlal Charitbale Hospital Blood Centre,"K.D. Hospital, Vaishnodevi Circle, Sardar Patel Ring Road, S, Ahmedabad, Ahmedabad, Gujarat",Ahmedabad,Gujarat,24,Charitable/Vol,8238074955,bloodbank@kdhospital.co.in,904,True,2026-06-06 07:53:50,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
24120,"Blood bank, New Civil Hospital, Surat","2nd floor, New Civil Hospital, Majura Gate, Surat, Surat, Gujarat",Surat,Gujarat,24,Govt.,9824196639,bloodbanknchs@gmail.com,387,True,2026-06-06 07:39:30,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
284385,"Indian Red Cross Society Blood Centre , Gir Somnath District Branch","Indian Red Cross Society,Gir Somnath District branch,Veraval, Near Aawas Yojna, Geetanagar - 1, Junagadh Road, Inside Bapa, Veraval, Gir Somnath, Gujarat",Gir Somnath,Gujarat,24,Red Cross ,7600824365; 2876224365,redcross.girsomnath@gmail.com,252,True,2026-06-06 07:38:51,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
865,"Valsad Raktdan Kendra, Valsad","Shirin & Jamshed Gulzar Regional Blood Centre, Valsad Raktda, Valsad, Valsad, Gujarat",Valsad,Gujarat,24,Charitable/Vol,8758842424,bloodbank.valsad@gmail.com,688,True,2026-06-06 07:36:06,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
852,"Blood Centre,  Shree Mahavir Health And Medical Relief Society, Surat","Blood Bank, Shree Mahavir Health And Medical Relief Society,, Surat, Surat, Gujarat",Surat,Gujarat,24,Charitable/Vol,0261290015,mahavirbloodbankm@gmail.com,660,True,2026-06-06 07:33:17,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
282583,Zydus Blood Centre,"civil hospital campus, station road, DAHOD, Dahod, Gujarat",Dahod,Gujarat,24,Private,8141368126,dahod.zydusbloodbank@gmail.com,942,True,2026-06-06 07:33:07,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
280515,Zydus Hospitals And Healthcare Research Pvt. Ltd,"PLOT NO. 232, BEFORE SOLA OVER BRIDGE, THALTEJ, Ahmedabad, Ahmedabad, Gujarat",Ahmedabad,Gujarat,24,Private,9825260994,jayeshtrivedi@zydushospitals.com,102,True,2026-06-06 07:20:30,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
284449,Reva Voluntary Blood Centre,"BLOCK- A, 201-203, 2ND FLOOR, GANGA HEIGHTS, CHANDKHEDA ROA, CHANDKHEDA, Ahmedabad, Gujarat",Ahmedabad,Gujarat,24,Charitable/Vol,8128578113,revabloodcentre2024@gmail.com,152,True,2026-06-06 07:18:47,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
819,Help Voluntary Blood Centre,"Help Voluntary Blood Bank   (Green Cross Voluntary Blood Ban, Ahmedabad, Ahmedabad, Gujarat",Ahmedabad,Gujarat,24,Charitable/Vol,9925999206,drdivyangip@yahoo.com,3,True,2026-06-06 07:16:24,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
24121,Voluntary Blood Centre SMIMER,"SMIMER Hospital Umarwada, 1 st Floor H Block, Surat, Surat, Gujarat",Surat,Gujarat,24,Govt.,9376323273,bbsmimer@yahoo.com,1031,True,2026-06-06 07:12:18,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
24101,Indian Red Cross Society Ahmedabad Blood Bank,"Ahmedabad, Ahmedabad, Gujarat",Ahmedabad,Gujarat,24,Red Cross ,,redcross.ahmedabad@gmail.com,469,True,2026-06-06 06:45:44,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
280585,"Kiran  Blood Centre, Dahod","Kiran Blood centre Satkar shopping centre , Opp. R& L pandya High school station road dahod, Dahod, Dahod, Gujarat",Dahod,Gujarat,24,Charitable/Vol,9825321212; 1234567890,kiranbloodcentre@gmail.com,202,True,2026-06-06 02:19:27,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
284471,Blood Centre Indian Red Cross Society Vadodara District Branch,"Blood Centre Indian Red Cross Society Vadodara District Bran, Siddhivinayak Complex, Opp. Railway Station West, Indubhai P, Vadodara, Vadodara, Gujarat",Vadodara,Gujarat,24,Red Cross ,9099551254,ircsbloodcentrevadodara@gmail.com,1244,True,2026-06-05 19:03:02,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
849,Surat Raktdan Kendra And Reseach Centre,"Surat Raktdan Kendra and Reseach Centre, 1st floor, Khatodar,  Udhna Khatodara Health Centre,  Near Chosath Joganiyo Mataj, Surat, Surat, Gujarat",Surat,Gujarat,24,Charitable/Vol,6353503022,srkrc2008@gmail.com,28,True,2026-06-05 18:47:49,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
24108,Medical Superintendent of  GMERS Medical college & general Hospital  Sola,"D Block Ground Floor GMERS Sola, Nr. Gujarat High Court,  S.G. High way , Ahmedabad, Ahmedabad, Gujarat",Ahmedabad,Gujarat,24,Govt.,7567897503,solacivilbloodbank@yahoo.in,713,True,2026-06-05 18:10:41,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
280573,"General Hospital, Surendranagar","Blood Bank, General Hospital,, Surendranagar, Surendranagar, Gujarat",Surendranagar,Gujarat,24,Govt.,9727712214,cdmo.health.surendranagar@gmail.com,40,True,2026-06-05 18:02:05,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
1811,"Shree Ram Blood Centre, Porbandar","Shree Ram Blood Bank,  Star Compound,  M.G. Road,, M.G.Road, Porbandar , Porbandar, Gujarat",Porbandar,Gujarat,24,Charitable/Vol,9427426099,jaypal.bloodbank@gmail.com,25,True,2026-06-05 17:06:18,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
280426,Blood Centre Parul Sevashram Hospital,"Blood Centre  Parul Sevashram Hospital P.O Limda Ta Waghodia Dis Vadodara , Vadodara, Vadodara, Gujarat",Vadodara,Gujarat,24,Charitable/Vol,9106545467; 1234567890,parulsevashram@gmail.com,78,True,2026-06-05 16:10:58,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
823,Shree Ghanshyam Pathology Laboratory And Blood Centre,"Ghanshyam Pathlology Laboratory & Blood Bank, Krishna Road, , Anand, Anand, Gujarat",Anand,Gujarat,24,Private,9825025746,jdpatellab@yahoo.com,102,True,2026-06-05 15:56:16,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
284927,"Blood Center, Gmers Medical College Attached General Hospital, Rajpipla","4TH FLOOR, GMERS MEDICAL COLLEGE ATTACHED GENERAL HOSPITAL, , Rajpipla, Narmada, Gujarat",Narmada,Gujarat,24,Govt.,8799689466,bloodcenter.gmers.rajpipla@gmail.com,1,True,2026-06-05 15:37:55,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
841,"Sardar Seva Trust, Unjha Nagrik Sahkari Voluntary Blood Centre, Unja","BLOOD BANK UNJHA, poonam complex blood bank ,First floor,unjha, UNJHA, Mahesana, Gujarat",Mahesana,Gujarat,24,Charitable/Vol,9408540234,unjhabbank@yahoo.com,10,True,2026-06-05 15:18:35,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
1812,"Nationality Development Foundation, Rajkot","Blood Bank, Nationality Development Foundation, Smt. S.C.Pat, Rajkot, Rajkot, Gujarat",Rajkot,Gujarat,24,Charitable/Vol,9638898277,bfieldmarshal@yahoo.in,296,True,2026-06-05 12:33:23,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
284839,Blood Bank Ekta Foundation Trust Sanchalit Ekta Blood Centre,"2 nd Floor,S M Complex Near Prakashnagar Society,Radhanpur R, Mehsana, Mahesana, Gujarat",Mahesana,Gujarat,24,Charitable/Vol,9023034628,ektafoundation2005@gmail.com,62,True,2026-06-05 10:24:34,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
873,"M. U. Pethani Voluntary Blood Centre, Palanpur","Bhagwan Mahavir Seva Samiti Sanchalit  Mafatben Uttamlal Pet, Opp Mahajan Hospital  Dilhi Gate, Banas Kantha, Banas Kantha, Gujarat",Banas Kantha,Gujarat,24,Charitable/Vol,9265308686; 1234567890,pethanibloodbank790@gmail.com,88,True,2026-06-05 09:48:53,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
815,Sanjivani Blood Bank Voluntaryand Apheresis Centre Paldi,"Gujarat Blood Bank Voluntary and Pathology Laboratory Ground, Kartavya Building Opp Kochrab Ashram Paldi, Ahmedabad, Ahmedabad, Gujarat",Ahmedabad,Gujarat,24,Charitable/Vol,9824067666,gujaratdiagnostic101@yahoo.in,113,True,2026-06-05 09:46:26,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
280742,Shantabaa Medical College And General Hospital Blood Centre,"Above Trauma Center, 1st floor, General Hospital Campus, Amreli, Amreli, Gujarat",Amreli,Gujarat,24,Private,9978554009,shantabaabloodbank@gmail.com,398,True,2026-06-05 09:45:23,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
24137,Indian Red Cross Society Gandhinagar,"BLOCK-57/2,G-1 TYPE,CIVIL COMPOUND, NEAR NHM BHAVAN, SECTOR-12, GANDHINAGAR, Gandhinagar, Gujarat",Gandhinagar,Gujarat,24,Red Cross ,9825754899,ircsgnrbc@gmail.com,163,True,2026-06-05 08:58:52,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
280715,Sardar Vallabhbhai Patel Blood Centre,"201,. Shrinathji Complex, Ramnagar Char Rasta, Rander Road, Surat, Surat, Gujarat",Surat,Gujarat,24,Charitable/Vol,8788482015,svpbbsurat@gmail.com,23,True,2026-06-05 08:25:00,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
284086,Unity Blood Centre,"1ST FLOOR,EMERALD BUSINESS HUB,OPP BLUECHIP MALL,SEVASHRAM R, Bharuch, Bharuch, Gujarat",Bharuch,Gujarat,24,Charitable/Vol,9898799753; 9537975446,unitybloodcentre22@gmail.com,379,True,2026-06-05 08:21:21,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
280455,Savior Voluntary Blood Centre And Research Centre,"Shubh Sqaure first floor, Gotala Wadi, Nr. Lal Darwaja, Pate, Kathiyawad Medical and Education Cahritable Trust, Surat, Surat, Gujarat",Surat,Gujarat,24,Charitable/Vol,9824296311,svbbsurat@gmail.com,34,True,2026-06-05 08:15:47,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
280303,"Indian Red Cross Society, Narmada District Branch","Red Cross Blood Bank, Old Jilla Panchayat Building, Near Amb, Narmada, Narmada, Gujarat",Narmada,Gujarat,24,Red Cross ,9913735551; 1234567890,narmadaredcross@gmail.com,15,True,2026-06-04 14:20:51,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
284785,Praneta Blood Centre,"302, 3rd FLOOR, PUSHTI PLAZA, KESHAV APARTMENT ROAD, B/H UJA, AHMEDABAD, Ahmedabad, Gujarat",Ahmedabad,Gujarat,24,Charitable/Vol,,pranetabloodcentre@gmail.com,64,True,2026-06-04 11:04:28,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
1810,"Aasha Blood Centre, Porbandar","Shree Ashwin Bharaniya Charity Foundation, Near New Fountain, Porbandar, Porbandar, Gujarat",Porbandar,Gujarat,24,Charitable/Vol,9313607597,aashabloodbank@gmail.com,219,True,2026-06-04 09:56:09,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
1803,"Visnagar Voluntary Blood Centre, Visnagar","Jivanjyot Charitable Trust Sanchalit  Visnagar Voluntary Blo, Mahesana, Mahesana, Gujarat",Mahesana,Gujarat,24,Charitable/Vol,9712907002; 9824596513; 02765220903,jjctvvbb@rediffmail.com,531,True,2026-06-04 09:42:10,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
285225,"Blood Centre, K.K. Maheta Government Hospital","110, 1st Floor, OPD Building, K.K. Maheta Government Hospita, SAVARKUNDLA, Amreli, Gujarat",Amreli,Gujarat,24,Govt.,9429894269,bloodcentrekkmahetahospital@gmail.com,2,True,2026-06-04 09:30:38,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
818,"Sarvodaya Charitable Trust Blood Centre, (Supratech Voluntary Blood Centre), Ahmedabad","Sarvodaya Charitable Trust blood bank, (Supratech Voluntary , NR DRIVEIN CINEMA. THALTEJ, Ahmedabad, Ahmedabad, Gujarat",Ahmedabad,Gujarat,24,Charitable/Vol,9825023700,supratech@yahoo.com,1479,True,2026-06-04 09:02:31,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
280269,Nidhi Voluntary Blood Centre,"Plot No.14, R.S. No.216/1A-P, Dwarkesh Complex, 2nd  3rd Flo, ., Tharad, Vav-Tharad, Gujarat",Vav-Tharad,Gujarat,24,Charitable/Vol,8140098898; 9429288615; 02737299102,nidhibloodbank25@gmail.com,37,True,2026-06-04 08:45:34,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
893,"Jamnagar Voluntary Blood Centre, Jamnagar","Jamnagar Voluntary Blood Bank,  Manoj Chamber, Above Bank of Baroda, Summair Club Road , Jamnagar, Jamnagar, Gujarat",Jamnagar,Gujarat,24,Charitable/Vol,9825515701; 1234567890,jvbb.1249@gmail.com,458,True,2026-06-04 08:24:52,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
24106,"GMERS Medical college &  general Hospital, Himmatnagar","Blood Centre, , GMERS Medical college, himmatnagar, Sabar Kantha, Gujarat",Sabar Kantha,Gujarat,24,Govt.,02772290129; 9099069454,bto.hmt@gmail.com,355,False,2026-06-03 14:11:02,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
1805,"Raktdan Kendra Voluntary Blood Centre, Godhra","Raktdan Kendra Voluntary Blood Bank,  Modi ni wadi No. 3, Nr, Panch Mahals, Panch Mahals, Gujarat",Panch Mahals,Gujarat,24,Charitable/Vol,9825038553,mraktdan@gmail.com,9,True,2026-06-03 10:38:49,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
282579,Banas Voluntary Blood Centre,"2nd Floor, Above Astha Radio CT Centre, Nr. Earth Children H, ., Palanpur, Banas Kantha, Gujarat",Banas Kantha,Gujarat,24,Private,9924274074,banasbloodbank2019@gmail.com,94,True,2026-06-01 11:32:56,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
282660,"Maa Voluntary Blood Centre, Khedbrahma","1st Floor, Hari Om Complex, B/H State Bank of India, Civil R, Sabar Kantha, Sabar Kantha, Gujarat",Sabar Kantha,Gujarat,24,Private,9428714785; 9979195930,maabloodbank18@gmail.com,2,True,2026-06-01 09:28:00,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
283805,Life Line Blood Center,"Akshar Plaza, 4, Second Floor, Zanzarda Cross Road, Junagadh, Junagadh, Junagadh, Gujarat",Junagadh,Gujarat,24,Charitable/Vol,9408108108,lifelinejunagadh@gmail.com,82,True,2026-06-01 09:11:07,2026-06-06T07:53:39.629823+00:00,2026-06-06T07:53:39.629823+00:00
96105,"BPS Govt. Medical College for Women, khanpur Kalan","BPS Govt. Medical College for Women, khanpur Kalan, Sonipat, Sonipat, Haryana",Sonipat,Haryana,96,Govt.,7206050509; 1234567890,directorbpsgmc@yahoo.co.in,735,True,2026-06-06 13:01:14,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
11010,Red Cross Blood Centre Panipat,"Red Cross Bhawan, G.T. Road, Panipat, Panipat, Panipat, Haryana",Panipat,Haryana,96,Red Cross ,9034009006,redcrosssocietypnp@gmail.com,265,True,2026-06-06 12:41:32,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
96108,"Model Blood Bank, PGIMS","Blood Bank, PGIMS
Rohtak
, Rohtak, Rohtak, Haryana",Rohtak,Haryana,96,Govt.,9416391197,bloodbankpgimsrtk7@gmail.com,1408,True,2026-06-06 12:26:29,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
282761,Blood Centre Kesho Ram Narati Devi Lehs,"AH-1, NH-44, Near Maruti Show Room, Shahabad M, Shahabab Markanda, Kurukshetra, Haryana",Kurukshetra,Haryana,96,Charitable/Vol,9467117771,drbhaskargupta30@gmail.com,165,True,2026-06-06 12:06:29,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
96118,Sarvodaya blood centre,"Second Floor Opp Red Cross Bhawan, Delhi Rd, Hisar, Haryana, India -125005, Hisar, Hisar, Haryana",Hisar,Haryana,96,Private,8572047543,sarvodyabloodbankservices@gmail.com,248,True,2026-06-06 11:44:59,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
283494,Jims Blood Centre,"INSIDE JINDAL INSTITUTE OF MEDICAL SCIENCES, JINDAL HOSPITAL MODEL TOWN, HISAR, Hisar, Haryana",Hisar,Haryana,96,Private,9896002160,manglam0578@gmail.com,448,True,2026-06-06 11:40:04,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
11025,Shiv Shakti Blood Centre,"Vaalmeeki Chowk,, Guru Govind Singh Marg, Sirsa, Sirsa, Haryana",Sirsa,Haryana,96,Charitable/Vol,9518258350; 1234567890,bloodsafety@yahoo.com,593,True,2026-06-06 11:17:30,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
282745,Divine Charitable Blood Centre (Run By Jagriti Mahila Smaj Sewi Sansthan,"1st Floor 13 BP Neelam Bata Road, , Faridabad, Faridabad, Haryana",Faridabad,Haryana,96,Private,01294049878; 9717357878,divinebloodbank2018@gmail.com,443,True,2026-06-06 10:56:06,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
11031,Manglam Blood Centre,"No.139, Model Town, Jindal Hospital Road, , Hissar, Hisar, Haryana",Hisar,Haryana,96,Private,9896539121; 1234567890,manglam0578@gmail.com,140,True,2026-06-06 10:54:28,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
11061,The Medanta Blood Centre,"CH Baktawar Singh Rd, Medicity, Islampur Colony, Sector 38,, Gurgaon, Gurgaon, Haryana",Gurgaon,Haryana,96,Private,9971183331,aseem.tiwari@medanta.org,1522,True,2026-06-06 10:51:49,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
11053,Bapu Maghar Singh Ji International blood centre,"Shah Satnam Ji Speciality Hospitals, Sirsa-Nohar Bhadra Road, SIRSA, Sirsa, Sirsa, Haryana",Sirsa,Haryana,96,Charitable/Vol,7056797701; 1234567890,bloodbank@ssjsh.com,159,True,2026-06-06 10:47:31,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
284821,Gohana Blood Centre,"Gajraj Hospital Near Bus stand Gohana, Gohana, Sonipat, Haryana",Sonipat,Haryana,96,Private,8708137310,bloodcentregohana@gmail.com,457,True,2026-06-06 10:42:37,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
282742,Healing Touch Super Speciality Hospital,"Ambala Chandigarh Highway, , Ambala, Haryana",Ambala,Haryana,96,Private,9728472252,bloodbank.parkambala@gmail.com,111,True,2026-06-06 10:41:04,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
11042,Mm Institute Of Medical Sciences And Research,"MMIMSR Hospital Mullana, Ambala, Ambala, Haryana",Ambala,Haryana,96,Private,8059930203,bloodbank@mmumullana.org,1353,True,2026-06-06 10:39:00,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
282781,Saheed Udam Singh Charitable Blood Bank (Run By Bhagwan Parshu Ram Charitable Trust-Rohtak),"1st Floor, Near Harsh TVS Auto Agency, Near Lal Dwara Mandir, Yamunanagar, Yamunanagar, Haryana",Yamunanagar,Haryana,96,Charitable/Vol,8930310009; 01732297005,suscbloodbankynr@gmail.com,38,True,2026-06-06 10:29:17,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
284771,Vardaan Charitable Blood Centre,"GROUND FLOOR, B-16/140, MOHALLA JAIL GROUND     NEAR HATHI P, Sirsa, Sirsa, Haryana",Sirsa,Haryana,96,Charitable/Vol,9017799995,vardaan.cbc@gmail.com,199,True,2026-06-06 10:21:22,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
282773,Sfg Blood Centre,"Inside Sunflag Global Hospital, Sonepat Road, Opposite Rivol, Rohtak, Rohtak, Haryana",Rohtak,Haryana,96,Private,9728472252,sandyahlawat07@gmail.com,20,True,2026-06-06 10:08:30,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
96114,Dr Jai Dev Memorial Rotary Ambala hospital,"Dussehar ground , mill road ambala cantt, Ambala Cantt, Ambala, Haryana",Ambala,Haryana,96,Private,9034027687,bloodcentre@rotaryhospital.com,466,True,2026-06-06 10:08:04,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
285145,Krishna Charitable Blood Centre,"1st floor, opp. Ankur Nursing Home , Near kanda chowk, Indra colony, Kurushetra, Kurukshetra, Haryana",Kurukshetra,Haryana,96,Charitable/Vol,9729951891,kbckkr1234@gmail.com,120,True,2026-06-06 10:07:22,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
282768,Pushapanjali Hospital Blood Centre,"Rajesh Pilot Chowk, GarI Bolni Road, Sector-4, , Rewari, Rewari, Haryana",Rewari,Haryana,96,Private,7082709558,pushpanjalihospitalrewari@gmail.com,100,True,2026-06-06 10:03:15,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
284463,"Blood Centre, District Civil Hospital, Panipat","1st floor inside District civil hospital Panipat, panipat, Panipat, Haryana",Panipat,Haryana,96,Govt.,8295999202,bloodcentrepnp@gmail.com,8,True,2026-06-06 10:02:04,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
96110,Regional Blood Transfusion Centre District Civil Hospital Karnal,"District Civil Hospital Karnal, Karnal, Karnal, Haryana",Karnal,Haryana,96,Govt.,8607010701; 1234567890,rbtcghknl@gmail.com,431,True,2026-06-06 09:57:27,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
11037,Jagdambe Blood Centre,"Aggarwal Hospital, Kali Mandir Road, Bhatia Nagar, Tohana, Tohana, Fatehabad, Haryana",Fatehabad,Haryana,96,Private,8221872000,dr.ijaggarwal@gmail.com,152,True,2026-06-06 09:48:31,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
11020,Cmc Blood Centre,"Delhi Road,, Hissar, Hisar, Haryana",Hisar,Haryana,96,Private,9991946345; 1234567890,cmchospitalhisar@gmail.com,22,True,2026-06-06 09:47:58,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
11069,"Fortis Memorial Research Institute, A Unit Of Fortis Health Management (North) Limited","Sector-44, Institutional Area, , Gurgaon, Gurgaon, Haryana",Gurgaon,Haryana,96,Private,8376908523,sangeeta.agarwal@fortishealthcare.com,327,True,2026-06-06 09:43:41,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
283986,Data Ram Blood Centre,"DATARAM BLOOD CENTRE INSIDE LAXMI NARAYAN HISPITAL NARNAUL R, MAHENDERGARH, Mahendragarh, Haryana",Mahendragarh,Haryana,96,Private,7023741994,,230,True,2026-06-06 09:43:28,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
282780,Sanjivani Blood Centre( Run By Nagar Vikas Sangthan- Panipat),"Basement of building C5-1634, Veer Nagar, Near Saundrya Reso, Yamunanagar, Yamunanagar, Haryana",Yamunanagar,Haryana,96,Charitable/Vol,9416316102,sanjivanidocsymn@gmail.com,188,True,2026-06-06 09:41:43,2026-06-06T07:53:44.907129+00:00,2026-06-06T07:53:44.907129+00:00
